quantity_distanceToBeacon,quantity_efficiency,omega_distanceToBeacon,omega_efficiency,cool_off_period_distanceToBeacon,cool_off_period_efficiency,shadowed_avoidance_radius_distanceToBeacon,shadowed_avoidance_radius_efficiency,illuminated_avoidance_radius_distanceToBeacon,illuminated_avoidance_radius_efficiency,dummy_distanceToBeacon,dummy_efficiency
0.573781057647339,0.0204266122131067,0.0689868967685529,0.311619977828683,1.00607254967766,0.494949245907499,0.0744409278607485,0.558138373435985,0.109111548011656,0.236350682977629,2.40354874209373,0.0224769421514972
0.506655835707912,0.0468954729870865,0.126618984027456,0.287629101450603,0.722849551115453,0.539213420293277,0.146888816349205,0.17564994744125,0.503767134112317,0.265080387446424,2.60139146961919,0.0213835614412109
0.53447737474292,0.027511469173992,0.21853456631228,0.238239781725677,0.478529781869092,0.543407145614389,0.276199948486754,0.0490773257586986,1.29856005156709,0.315313795343962,2.7092680482901,0.0176871586124246
1.09322050437588,0.00743992294486186,0.345502649423209,0.183560436999955,0.362731153056861,0.631951564373514,0.151285629562452,0.161440587197576,0.63408997127747,0.349994077337493,2.54619904336752,0.0189694684260256
0.542767277125473,0.056561262586239,0.479107345620766,0.189061187020523,0.265557239657558,0.688964299591826,0.08094460025117,0.435345843114784,0.0640328250111842,0.448442012406636,2.3716275886647,0.0238109857634527
0.560395044058839,0.0846109710067889,0.621117182844901,0.152180413381021,0.183137894678645,0.666297210736303,0.0340130945463138,0.638762198943082,0.0263242405773629,0.519525977897777,2.19011738196359,0.0297912127163799
0.651599683260636,0.0703142846431071,0.783874566189347,0.128942149020095,0.109823673217568,0.656833686322621,0.00879812660866222,0.511530111053911,0.0948190788295203,0.346003439308334,1.98756813036632,0.0330619398020712
0.755201142744627,0.0946449679085489,0.961513063514395,0.0890865353746924,0.0053516463896082,0.679902128564255,0.0291808913561067,0.544852613583706,0.0542255119586081,0.522072418550617,1.77570304455914,0.0319662809955712
0.668727341884829,0.116880969676728,1.16554860198731,0.0720464424640913,-0.0627331676834202,0.785989113706797,0.067502997220509,0.438551207588845,-0.0233192271429479,0.701028947113271,1.55758449593514,0.0520573634616476
0.596709113259556,0.165505057281977,1.40293949512236,0.0493373126074178,-0.0882104374310998,0.816140392263453,0.122807955442617,0.181689819851372,0.0276831661772897,0.673386406172067,1.34278869806403,0.0725695495155149
0.610176420346647,0.128001488964553,1.6403645666701,0.0157841575159811,-0.0771648939388176,0.69608159853076,0.220284022923656,0.0520048034626119,0.503295546298072,0.665090889385038,1.13726664991038,0.0989142544705751
1.39707139107015,0.0668864672228563,1.87456281058493,0.00404967288286281,-0.0768092502167466,0.773272731389145,0.136873626082341,0.147086513643155,0.192922734734564,0.719580709712822,0.939103378013836,0.133966085446489
0.65890173597142,0.151909019888915,2.09122768798889,-0.0101119415588949,-0.0662606616398426,0.768152615996478,0.060012020635879,0.398221508320731,-0.0626664459669805,0.839999974459223,0.752932849510469,0.172937504594957
0.643265711050253,0.267676824894157,2.28298832623379,-0.0397904835242715,-0.049629603489187,0.691743580033935,0.0254893393160265,0.614617845986667,0.0106205606862408,0.863314931075405,0.58557812836872,0.214196393604056
0.748271035564506,0.315082194383466,2.43689101104435,-0.0432039339331063,-0.0429813911424438,0.635033060518185,0.00983542970584601,0.570819978580628,0.0284047808342729,0.618987957581707,0.436534859950654,0.273825344304549
0.871827855826713,0.357880488977956,2.45094484466549,-0.0169222104691796,-0.0278155922605958,0.603269541254913,0.0108369550407059,0.610155442862234,0.0276201750219221,0.720972142474064,0.312405628467844,0.325201673388723
0.812076711922133,0.422536215276267,2.47557909951119,0.0111961774507122,-0.0156108151528238,0.587920881467261,0.0121306862132176,0.545515400520282,0.00230548431038958,0.877867175277208,0.212448618492953,0.374558386705992
0.739453842960494,0.428332110982641,2.36866008168528,-0.0163202471002044,-0.00213460717802658,0.561000164989774,0.0755909272586396,0.276046026469739,-0.0856458821557003,0.874313945335145,0.135557887411682,0.464598263332963
0.748193066689604,0.306002657016018,2.19052893254963,-0.0177299951086258,0.0199362956137754,0.46857051829551,0.35707364001073,0.0681840731486504,-0.000108735155582734,0.778205348715184,0.0831440833018769,0.566195812933884
1.5536156888255,0.215861115911864,2.00209394441828,0.00289793980175745,0.0351398465400452,0.434606817475513,0.244904651986699,0.106413573889774,-0.0693921544554906,0.782707306840186,0.0345988043708597,0.683801371375297
0.86409630250516,0.299069675592446,1.80190675195325,0.0397114638716828,0.0492723413162293,0.379259029331693,0.0432431804466938,0.309516304729903,-0.0696785603949048,0.841499914880505,0.0112626311666328,0.730668500495297
0.565162076252848,0.488752042141766,1.56066727217788,0.0468457295981257,0.0693986547771874,0.336830700168303,-0.00972035275196394,0.393861006908092,0.0132277246965078,0.849941885283521,0.00475484879119617,0.749892932575097
0.472974096713783,0.602169148629289,1.32265317801709,0.069840762216407,0.0945867544300194,0.294531978501584,0.00968693423361966,0.369111246281798,0.0183083556352875,0.683389903917706,0.00678712283925607,0.786059106019282
0.406929221650972,0.64868561905528,1.08548573547272,0.130578692958788,0.149755061914686,0.205326758093031,0.0185162616395168,0.353090581496004,0.0198512007265117,0.653855272945386,0.0122019260855461,0.800913548242964
0.226062218893992,0.691895603168184,0.866243867828405,0.189492463055484,0.236896078299846,0.11886615622329,0.0606876286125292,0.306852612392,0.00721430380711912,0.849458176725686,0.0186615353973234,0.807685404443954
0.0580433875645676,0.647797268603918,0.691531222197931,0.227335030566443,0.350747832040912,0.0539737248255004,0.344129896382096,0.110215664523447,-0.0789941221699321,0.840126539115691,0.0238521252483201,0.781003045576019
-0.000652930309142573,0.426897532760512,0.53257379845255,0.283173463475994,0.464202967051809,0.00941966914423216,0.958614703520767,0.0135575343524587,0.052611583981673,0.678744216524287,0.0261558495683766,0.759851556317959
0.568710259919205,0.211489174551048,0.393922760430588,0.320690661243219,0.5489198906455,-0.0389352853424485,0.98348881646708,0.0216502121379657,0.140829258001821,0.66177711326326,0.0258529520819072,0.725977258853724
0.146751755975524,0.272224468603633,0.27981692001353,0.354387349249139,0.612777632515906,-0.0474166230120976,0.614948050375922,0.115650612670969,-0.0692948726491836,0.695101199785598,0.0259639899533526,0.651800236963321
-0.11260570982949,0.555415618846624,0.1587489088111,0.42158573778021,0.687005702956172,-0.0822815976817109,0.470587210454039,0.214353978535609,-0.00261502014752917,0.68432646081707,0.0277156800089283,0.593376930314067
-0.119241926788424,0.764011971185056,0.0756425402266213,0.513132464211612,0.776192548927369,-0.0778689812739602,0.567774018650599,0.194597298404383,0.0341404482224632,0.577170848773978,0.0356867906618741,0.494245024479265
-0.095015183900598,0.861273650164862,0.0165476516869129,0.58755130237451,0.892312943495426,-0.0770190173934676,0.793046985579491,0.186148011191106,0.0411358896334575,0.473063673714782,0.0500981996462806,0.410208860251782
-0.0872330415362113,0.847690247473693,-0.0155488072544701,0.600887133332879,0.93809886806192,-0.0747195903188911,1.218997766947,0.179038251913272,0.00689695497649942,0.62741633971674,0.0766283185839671,0.334833013904175
-0.0814851618876208,0.732357875156882,-0.0371518217285121,0.697649962312649,0.823379300495327,-0.0509251196106985,1.62259510437368,0.104282979663733,-0.0268621352352476,0.585135393402889,0.12006420927453,0.250641799320529
-0.0323888351198324,0.453260611773111,-0.0357511607939478,0.68417114627989,0.72771490123102,-0.0312456837443478,2.19822248559534,0.0578691893135091,0.373874147566202,0.513138894698265,0.179399114250841,0.171641339455804
0.410702791562361,0.159529907972512,-0.0226547753077949,0.652296620357253,0.636436961930477,0.00765211382887281,2.21950700963707,0.0572697224503207,0.741523787293886,0.465060461892408,0.214377652346328,0.1551077230707
0.28125084742285,0.193552860132023,0.00411388461110488,0.56419804947981,0.513352437378475,0.0343265345802334,1.53728449967138,0.129981834144388,0.149204891751812,0.439729492390034,0.224319280426032,0.141532026998057
-0.0284421088532419,0.5383842444213,0.00378979443355517,0.612348559259152,0.385051229599175,0.0432110221196809,0.918501089559729,0.277896974317137,0.00533478770838359,0.388082008637521,0.236311276136844,0.120588869151685
-0.0386483962053372,0.78386074583222,0.00475498658697419,0.598911714633926,0.271746489238793,0.0595457700379974,0.426364606887505,0.322875197143945,0.0835427606236855,0.307425110162697,0.247180177869492,0.129418498561146
-0.0112480024794609,0.85911984735223,0.0118738940327793,0.553881696276869,0.220073200036394,0.0708392901765759,0.333430162307477,0.333070454619351,0.152166108148395,0.196970648583795,0.252348624066079,0.148227945912475
-0.000485622892098646,0.858477210765956,0.0235112303762995,0.43250187519586,0.203399303407025,0.0877168968718868,0.660743492806655,0.366991925511003,0.0676578300379284,0.270905233212844,0.258741097274867,0.138265844473217
-0.00910101865101388,0.747137937247305,0.0382090343516859,0.415784011898935,0.202522328287269,0.094234762891667,1.15271849385493,0.209085698936952,0.210530291828143,0.203091680459454,0.267046254209269,0.140969268462709
0.0170491597668879,0.478148839706378,0.0734741108430316,0.313482190245295,0.225594119746519,0.079996908401995,1.73780410584128,0.0623239637741104,0.955520633647227,0.168022259243382,0.26555986143738,0.149023465496464
0.301641590509165,0.0795954440080372,0.147314960930824,0.194283904441769,0.267968087282775,0.062684239259103,1.82124762970195,0.037808841280867,1.71429245645204,0.134817100577862,0.265127775211238,0.14358928650288
0.373486980284532,0.0576191185591567,0.260923752076858,0.110038426463428,0.358243554021902,0.0624102132402068,0.957478154597072,0.145820267661773,0.859794228450344,0.076825983397388,0.267945584305838,0.151587686885277
0.0522049249225059,0.353753711391611,0.277318597224636,0.105415053391594,0.513352980054979,0.0353833991742612,0.270056448903535,0.389246161870765,0.347653965262875,0.0494940601589645,0.28505207239224,0.134439401241889
0.0363437025102861,0.558886871541819,0.280293752364916,0.129588451158646,0.726299490990731,0.0117696046651991,-0.0745276077857878,0.49484345321544,0.339636185461543,0.0590252342643533,0.321805585089693,0.113154502287639
0.0604707786149697,0.619315475839775,0.297409981363648,0.11839839855327,0.932960295277014,0.00860757980728988,-0.128684864762478,0.554136719942551,0.540108132001673,0.0517927561569226,0.366463665678282,0.0896733688415228
0.0736401688504095,0.553055539967016,0.335014510719572,0.117260264240847,1.06932418264275,-0.0133559971276948,-0.0146348699427662,0.581979669946139,0.493139872425291,0.0389588910544779,0.435593654248227,0.0741187696499839
0.0700727593659832,0.378052967624022,0.451027704949425,0.0818677137469263,1.08422880907797,0.00882748365024793,0.276592460889327,0.327761015610959,1.01894310876557,0.00742532812921011,0.54240615683229,0.0658155673252954
0.0917587951005941,0.250301870467248,0.576120244672216,0.0547437128930363,1.04907961503793,0.0046978186655513,0.760582924946773,0.0725208547814103,2.29015263895012,0.0186479269370322,0.705864860909335,0.0677491303839506
0.289925628413253,0.0908912630582033,0.716603563786922,0.0325063178251808,1.04577881206047,0.0143126966928171,1.04361956866877,0.00804501451427436,3.71774871960161,0.0404483343636068,0.922421369033771,0.0456087886064485
0.50438197169777,0.0521901534450223,0.879598207166802,0.00126452194787448,1.1524158642512,0.0213639698196878,0.368076007457279,0.193242374660392,2.37189515784563,0.0103999220934508,0.75762584379519,0.062343888784387
0.146413926024257,0.154200043813132,0.990367614744819,-0.0104756740803776,1.26599987027378,0.0224884618655508,0.00994858663976886,0.578636583914249,1.13712026095922,0.000637664513382854,0.650995541440354,0.0733921041691402
0.108235344253068,0.194825274375584,0.7664715151077,0.0459833039011078,1.37829145197155,0.0262186831692394,-0.0626340944491592,0.812118251547588,0.582703848955464,0.0528471726392086,0.609252480164557,0.0834952755589111
0.12513441206822,0.21730074943192,0.563739512550433,0.0626224790848835,1.46530581886119,0.0569596293814359,-0.0375531330726994,0.82325402201718,0.626663882237242,0.0683349685073225,0.622896277650455,0.0812988750594506
0.14239851009378,0.19420989446843,0.42136683656275,0.0670966698230088,1.43058810144866,0.0830014993946083,-0.0437461624100548,0.841974338717565,0.414481073321789,0.0500402104614969,0.686528775597959,0.0757276190953893
0.124946742224874,0.145739584589018,0.323938636280777,0.0834218030402511,1.393806333901,0.136855332505427,0.0250627977028999,0.477015508301567,0.621852592001571,0.0144783160759606,0.791880276506249,0.075189297028438
0.122796237072219,0.138236773878414,0.251366895045215,0.107121643239114,1.35704275183134,0.176718642504429,0.23124919173604,0.103415481659669,1.34452140553024,0.030348487840067,0.938908744027715,0.0730259435146866
0.237646743350672,0.0694654843004458,0.193674262679456,0.12826837197137,1.34179738050965,0.193663311393547,0.505155801954809,-0.0146284113897546,2.26035457583555,0.0716828373729778,1.1173509634859,0.0574174672966
0.614460087777834,0.0324728320007404,0.158672543314019,0.15057676095618,1.45956435450386,0.247603338665852,0.142426800680667,0.19820987312551,1.26041022296033,0.0620359955973721,1.3165654754597,0.0622938319783665
0.203238320822359,0.094397082327683,0.105357763923031,0.182419481229907,1.58152858079466,0.300495796398684,0.0344095209668357,0.598449693005559,0.395543843249933,0.0869421803199164,1.5316974483781,0.0535491723065662
0.239718183279623,0.104770307428024,0.050792416711767,0.285200065325569,1.70729028076214,0.292720102114217,0.0249621474923843,0.837608893981615,0.152778672703651,0.114260410638656,1.75310225370396,0.042731571949262
0.375110686592152,0.053928262780885,0.0301965928790849,0.304308593006013,1.59127223427664,0.349761440406094,0.024788002664785,0.769101018138363,0.299807006746534,0.067711062539328,1.97555965054523,0.0419011863305369
0.542355276358832,0.0114619646706899,0.0326649012120086,0.287177628729485,1.30838616298228,0.418704399229657,0.0396801537467552,0.793967385263233,0.141896944651505,0.166985443364443,2.19369253520144,0.0333459798860338
